112|Cate Blanchett|1969-05-14|Melbourne, Victoria, Australia|From Wikipedia, the free encyclopedia.\n\nCatherine Élise "Cate" Blanchett (born 14 May 1969) is an Australian actress and theatre director. She has won multiple acting awards, most notably two SAGs, two Golden Globe Awards, two BAFTAs, and an Academy Award, as well as the Volpi Cup at the 64th Venice International Film Festival. Blanchett earned five Academy Award nominations between 1998 and 2007.\n\nBlanchett came to international attention for her role as Elizabeth I of England in the 1998 film Elizabeth, directed by Shekhar Kapur. She is also well-known for her portrayals of the elf queen Galadriel in Peter Jackson's The Lord of the Rings trilogy and the upcoming The Hobbit, Colonel-Doctor Irina Spalko in Indiana Jones and the Kingdom of the Crystal Skull and Katharine Hepburn in Martin Scorsese's The Aviator, a role which brought her an Academy Award for Best Supporting Actress. She and her husband Andrew Upton are currently artistic directors of the Sydney Theatre Company.\n\nDescription above from the Wikipedia article Cate Blanchett, licensed under CC-BY-SA, full list of contributors on Wikipedia.
7447|Alec Baldwin|1958-04-03|Amityville, New York, USA|Alexander Rae "Alec" Baldwin III (born April 3, 1958) is an American actor who has appeared on film, stage, and television. Baldwin first gained recognition through television for his work, for two seasons (6 and 7), on the soap opera Knots Landing, in the role of Joshua Rush. He has since played both leading and supporting roles in films such as Beetlejuice (1988), The Hunt for Red October (1990), The Marrying Man (1991), The Shadow (1994), Notting Hill (1999), Thomas and the Magic Railroad (2000), Final Fantasy: The Spirits Within (2001), The Aviator (2004) and The Departed (2006). His performance in the 2003 film The Cooler garnered him a nomination for the Academy Award for Best Supporting Actor. Since 2006 he has starred as Jack Donaghy on the NBC sitcom 30 Rock, receiving critical acclaim for his performance and winning two Emmy Awards, four Golden Globe Awards, and seven Screen Actors Guild Awards for his work on the show, making him the single male with most SAG's ever. He is the oldest of the Baldwin brothers working in Hollywood. Description above from the Wikipedia article Alec Baldwin, licensed under CC-BY-SA, full list of contributors on Wikipedia.
19034|Evangeline Lilly|1979-08-03|Fort Saskatchewan, Alberta, Canada|Nicole Evangeline Lilly (born August 3, 1979) is a Canadian actress, best known for her role as Kate Austen in the ABC drama, Lost.\n\nDescription above from the Wikipedia article Evangeline Lilly, licensed under CC-BY-SA, full list of contributors on Wikipedia.
1482686|Jamie Gallagher||null|null
28847|Rafe Spall|1983-03-10|East Dulwich - London - England - UK|Rafe Joseph Spall is an English actor on both stage and screen. He is perhaps best known for his roles in BBC's The Shadow Line, Channel 4's Pete versus Life, One Day, Anonymous, and the Ridley Scott film Prometheus. He played writer Yann Martel in the 2012 film Life of Pi.
19655|James D'Arcy|1975-08-24|London, England, UK|​From Wikipedia, the free encyclopedia.  \n\nJames D'Arcy (born 24 August 1975) is an English actor.\nHis first appearances on television were small roles in the TV series Silent Witness (1996) and Dalziel and Pascoe (1996), followed by roles in TV movies such as Nicholas Hawthorne in Ruth Rendell's Bribery and Corruption (1997), Lord Cheshire in The Canterville Ghost (1997) and Jonathan Maybury in The Ice House (1997). In 1997 he furthermore played Blifil in the Mini-series The History of Tom Jones, a Foundling. In 1999, he acted alongside Daniel Craig in the World War I-drama The Trench as well as having a small role in the Comedy Guest House Paradiso.\n\nDescription above from the Wikipedia article James D'Arcy, licensed under CC-BY-SA, full list of contributors on Wikipedia.
236048|Rosie Huntington-Whiteley|1987-04-18|Plymouth, Devon, England, UK|Rosie Alice Huntington-Whiteley was born 18 April 1987 in Plymouth, Devon, England (Freedom Fields Hospital), and grew up on her parents' country farm. She attended Tavistock College and has been modeling since 2003 for a variety of clothiers: Abercrombie &amp; Fitch, Burberry, Bloomingdale's, Ralph Lauren, DKNY. She started modeling for Victoria's Secret in 2006 and was officially named one of the lingerie company's "Angels" in November 2009, at the age of 22.  Her mother, Fiona, is a fitness instructor, and her father, Charles Huntington-Whiteley, is a chartered surveyor. Rosie has two younger siblings, Toby and Florence. Her great-great-grandfather was politician Sir Herbert Huntington-Whiteley, 1st Baronet.
212|David Cross|1964-04-04|Atlanta - Georgia - USA|​From Wikipedia, the free encyclopedia.\n\nDavid Cross (born April 4, 1964) is an American actor, writer and stand-up comedian perhaps best known for his work on HBO's sketch comedy series Mr. Show and for his role as Tobias Fünke in the Fox sitcom Arrested Development. Cross currently stars in The Increasingly Poor Decisions of Todd Margaret and recently had a recurring role in the 2010 FOX sitcom Running Wilde.
1379123|Talitha Bateman||null|
1457444|Nilbio Torres||null|null
90633|Gal Gadot|1985-04-30|Rosh Ha'ayin, Israel|Gal Gadot is an Israeli actress and model. She was born in Rosh Ha'ayin, Israel, to an Ashkenazi Jewish family (from Poland, Austria, Germany, and Czechoslovakia). She served in the IDF for two years, and won the Miss Israel title in 2004.\n\nGal began modeling in the late 2000s, and made her film debut in the fourth film of the Fast and Furious franchise, Fast &amp; Furious (2009), as Gisele, an associate of the film's lead villain. Her role was expanded in the sequels Fast Five (2011) and Fast &amp; Furious 6 (2013), in which her character was romantically linked to Han Seoul-Oh (Sung Kang). In the films, Gal performed her own stunts. She also appeared in the 2010 films Date Night (2010) and Knight and Day (2010). In early December 2013, Gal was cast as Wonder Woman in the upcoming superhero team-up film Batman v Superman: Dawn of Justice (2016), with filming beginning in 2014 for a May 2016 release.\n\nGal is a motorcycle enthusiast, and owns a black 2006 Ducati Monster-S2R. She has been married to Yaron Versano since September 28, 2008. They have one child.
3141|Marisa Tomei|1964-12-04|Brooklyn, New York, USA|Marisa Tomei (born December 4, 1964) is an American stage, film and television actress. Following her work on As The World Turns, Tomei came to prominence as a supporting cast member on The Cosby Show spinoff A Different World in 1987. After appearing in a few films, her breakthrough came in 1992 with the comedy My Cousin Vinny, for which she won the Academy Award for Best Supporting Actress. Following other films, Tomei appeared in the cult film, Slums of Beverly Hills in 1998.\n\nAppearing in many films in the past fifteen years, her most commercially successful films to date are What Women Want (2000), Anger Management (2003), and Wild Hogs (2007). She received critical acclaim for her performances in Unhook the Stars (1996), Slums of Beverly Hills (1998), Before the Devil Knows You're Dead (2007) and received subsequent Academy Award nominations for her performances in In the Bedroom (2001) and The Wrestler (2008).\n\nDescription above from the Wikipedia article Marisa Tomei, licensed under CC-BY-SA, full list of contributors on Wikipedia.
1367830|Nicolas Phongpheth||Mulhouse - France|Nicolas Phongpheth, jeune comédien de 24 ans né à Mulhouse, commence sa carrière au cinéma derrière les caméras de Luc Besson. Dans Lucy, il interprète le rôle de Jii, un mafieux coréen, sous les ordres de Mister Jang, joué par l'acteur coréen Min-sik Choi.  Les habitués de l’Espace 110 à Illzach et de la compagnie des Rives de l’Ill connaissent bien Nicolas Phongpheth. Le comédien a joué le rôle de Jean dans La Tour de la défense de Copi, le rôle-titre dans La métamorphose de Kafka ou encore Banco dans Macbeth de Shakespeare.  Si le comédien tente l'aventure au cinéma, il devrait néanmoins continuer ses activités théâtrales.
147|Michael Madsen|1957-09-25|Chicago, Illinois, USA|From Wikipedia, the free encyclopedia.\n\nMichael Søren Madsen (born September 25, 1957) is an American actor, poet, and photographer. He has starred in central roles in such films as Reservoir Dogs, Free Willy, Donnie Brasco, and Kill Bill, in addition to a supporting role in Sin City. Madsen is also credited with voice work in several video games, including Grand Theft Auto III, True Crime: Streets of L.A. and DRIV3R.
2232|Michael Keaton|1951-09-05|Coraopolis - Pennsylvania - USA|Michael John Douglas (born September 5, 1951), better known as Michael Keaton, is an American actor, well known for his early comedic roles in films such as Night Shift, Mr. Mom, Johnny Dangerously, Beetlejuice, and for his dramatic portrayal of Batman in Tim Burton's Batman and Batman Returns, as well as lead roles in other films including The Paper, Jackie Brown, Jack Frost, White Noise, Cars, The Other Guys and Toy Story 3.
